playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I993480,21.0,Dougal,Howard,25,199,97,20,RIGHT,NSW,2014,2016,Wagga Tigers (NSW)/Murray U18/Port Adel,56.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993480.png?i10c=img.resize(scale_height:0.6),25/03/1996,CD_T130,STK,St Kilda,Saints,21.0,94.3,1.0,1.0,0.0,0.0,42.0,27.0,28.1,96.0,18.0,34.2,81.0,0.0,0.0,0.0,88.0,84.3,324.0,1281.0,273.0,216.0,0.0,15.0,14.0,0.0,0.0,0.0,42.0,68.0,1.0,0.0,0.0,50.0,11.0,46.0,119.0,84.4,104.0,85.0,256.0,3.8,102.0,0.0,0.0,6650.0,189.0,100.0,104.0,325.0,109.0,2.0,36.0,20.0,1.0,173.0,6.0,25.0,0.0,6.0,237.0,57.0,156.0,21.0,94.3,0.0,0.0,0.0,0.0,2.0,1.3,28.1,4.6,0.9,34.2,3.9,0.0,0.0,0.0,4.2,84.3,15.4,61.0,13.0,10.3,0.0,0.7,0.7,0.0,0.0,0.0,2.0,3.2,0.0,0.0,0.0,50.0,0.5,2.2,5.7,84.4,104.0,85.0,12.2,3.8,4.9,0.0,0.0,316.7,9.0,4.8,325.0,5.2,0.1,1.7,1.0,0.0,8.2,0.3,1.2,0.0,0.3,11.3,2.7,7.4
CD_I993771,18.0,Marlion,Pickett,29,184,80,50,RIGHT,WA,2018,2019,Swan Districts (WAFL)/South Fremantle (WAFL),13.0,other,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993771.png?i10c=img.resize(scale_height:0.6),06/01/1992,CD_T120,RICH,Richmond,Tigers,18.0,81.2,4.0,5.0,71.0,8.0,70.0,7.0,50.0,14.0,6.0,46.2,138.0,3.0,2.0,66.7,129.0,73.4,282.0,1061.0,207.0,80.0,10.0,34.0,11.0,22.2,4.0,2.0,99.0,163.0,16.0,5.0,31.3,17.4,45.0,9.0,64.0,67.2,0.0,0.0,119.0,0.7,63.0,4.0,2.0,5075.0,46.0,270.0,187.0,273.7,26.0,92.0,56.0,15.0,9.0,22.0,17.0,62.0,8.0,25.0,299.0,55.0,161.0,18.0,81.2,0.2,0.3,71.0,0.4,3.9,0.4,50.0,0.8,0.3,46.2,7.7,0.2,0.1,66.7,7.2,73.4,15.7,58.9,11.5,4.4,0.6,1.9,0.6,22.2,0.2,0.1,5.5,9.1,0.9,0.3,31.3,17.4,2.5,0.5,3.6,67.2,0.0,0.0,6.6,0.7,3.5,0.2,0.1,282.0,2.6,15.0,273.7,1.4,5.1,3.1,0.8,0.5,1.2,0.9,3.4,0.4,1.4,16.6,3.1,8.9
CD_I993794,20.0,Blake,Hardwick,24,181,81,15,RIGHT,VIC,2015,2016,East Doncaster (Vic)/Eastern U18,44.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993794.png?i10c=img.resize(scale_height:0.6),05/02/1997,CD_T80,HAW,Hawthorn,Hawks,20.0,85.1,2.0,1.0,0.0,2.0,37.0,5.0,19.2,26.0,6.0,27.2,101.0,0.0,0.0,0.0,135.0,83.7,418.0,1630.0,350.0,251.0,0.0,10.0,22.0,0.0,2.0,0.0,73.0,106.0,0.0,0.0,0.0,0.0,27.0,25.0,103.0,80.4,77.0,50.0,312.0,2.9,108.0,0.0,1.0,8131.0,75.0,189.0,154.0,298.3,120.0,0.0,53.0,23.0,2.0,62.0,10.0,41.0,0.0,12.0,372.0,88.0,271.0,20.0,85.1,0.1,0.1,0.0,0.1,1.9,0.3,19.2,1.3,0.3,27.2,5.1,0.0,0.0,0.0,6.8,83.7,20.9,81.5,17.5,12.6,0.0,0.5,1.1,0.0,0.1,0.0,3.7,5.3,0.0,0.0,0.0,0.0,1.4,1.3,5.2,80.4,77.0,50.0,15.6,2.9,5.4,0.0,0.1,406.6,3.8,9.5,298.3,6.0,0.0,2.7,1.2,0.1,3.1,0.5,2.1,0.0,0.6,18.6,4.4,13.6
CD_I993795,4.0,David,Cuningham,24,186,84,28,RIGHT,VIC,2015,2016,Canterbury (Vic)/Melbourne Grammar (Vic)/Oakleigh U18,23.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993795.png?i10c=img.resize(scale_height:0.6),30/03/1997,CD_T30,CARL,Carlton,Blues,4.0,61.7,2.0,3.0,47.0,3.0,11.0,0.0,0.0,0.0,1.0,43.9,25.0,3.0,0.0,0.0,21.0,75.9,54.0,198.0,41.0,19.0,3.0,3.0,2.0,60.0,5.0,3.0,18.0,28.0,0.0,0.0,0.0,0.0,14.0,1.0,6.0,73.1,0.0,0.0,26.0,0.9,9.0,0.0,0.0,972.0,4.0,47.0,437.0,116.9,2.0,0.0,23.0,7.0,5.0,1.0,4.0,6.0,0.0,7.0,57.0,12.0,32.0,4.0,61.7,0.5,0.8,47.0,0.8,2.8,0.0,0.0,0.0,0.3,43.9,6.3,0.8,0.0,0.0,5.3,75.9,13.5,49.5,10.3,4.8,0.8,0.8,0.5,60.0,1.3,0.8,4.5,7.0,0.0,0.0,0.0,0.0,3.5,0.3,1.5,73.1,0.0,0.0,6.5,0.9,2.3,0.0,0.0,243.1,1.0,11.8,116.9,0.5,0.0,5.8,1.8,1.3,0.3,1.0,1.5,0.0,1.8,14.3,3.0,8.0
CD_I993797,4.0,Tom,Wilson,24,194,86,12,RIGHT,VIC,2019,2021,East Sandringham (Vic)/Caulfield Grammar (Vic),,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993797.png?i10c=img.resize(scale_height:0.6),24/06/1997,CD_T40,COLL,Collingwood,Magpies,4.0,73.7,0.0,0.0,0.0,0.0,12.0,2.0,40.0,5.0,1.0,26.5,13.0,0.0,0.0,0.0,25.0,68.8,48.0,156.0,33.0,13.0,0.0,5.0,1.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,52.0,0.0,0.0,25.0,1.1,7.0,1.0,1.0,753.0,4.0,34.0,657.0,14.0,8.0,0.0,8.0,3.0,0.0,3.0,3.0,7.0,0.0,3.0,49.0,13.0,36.0,4.0,73.7,0.0,0.0,0.0,0.0,3.0,0.5,40.0,1.3,0.3,26.5,3.3,0.0,0.0,0.0,6.3,68.8,12.0,39.0,8.3,3.3,0.0,1.3,0.3,0.0,0.0,0.0,2.8,5.8,0.0,0.0,0.0,0.0,0.5,0.3,3.0,52.0,0.0,0.0,6.3,1.1,1.8,0.3,0.3,188.3,1.0,8.5,14.0,2.0,0.0,2.0,0.8,0.0,0.8,0.8,1.8,0.0,0.8,12.3,3.3,9.0
CD_I993799,10.0,Brayden,Fiorini,24,186,84,8,LEFT,VIC,2015,2016,Greensborough (Vic)/Northern U18,20.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993799.png?i10c=img.resize(scale_height:0.6),22/08/1997,CD_T1000,GCFC,Gold Coast Suns,Suns,10.0,66.2,2.0,0.0,126.0,11.0,40.0,0.0,0.0,1.0,0.0,37.5,90.0,1.0,0.0,0.0,94.0,72.2,234.0,948.0,169.0,88.0,7.0,6.0,7.0,33.3,3.0,2.0,63.0,101.0,0.0,0.0,0.0,0.0,30.0,5.0,30.0,66.2,1.0,1.0,133.0,1.3,52.0,1.0,0.0,3017.0,21.0,195.0,452.0,108.8,24.0,0.0,46.0,7.0,6.0,6.0,30.0,47.0,6.0,41.0,240.0,45.0,150.0,10.0,66.2,0.2,0.0,126.0,1.1,4.0,0.0,0.0,0.1,0.0,37.5,9.0,0.1,0.0,0.0,9.4,72.2,23.4,94.8,16.9,8.8,0.7,0.6,0.7,33.3,0.3,0.2,6.3,10.1,0.0,0.0,0.0,0.0,3.0,0.5,3.0,66.2,1.0,1.0,13.3,1.3,5.2,0.1,0.0,301.8,2.1,19.5,108.8,2.4,0.0,4.6,0.7,0.6,0.6,3.0,4.7,0.6,4.1,24.0,4.5,15.0
CD_I993806,5.0,Sam,Weideman,24,195,94,26,RIGHT,VIC,2015,2016,Vermont (Vic)/Whitefriars College (Vic)/Eastern U18,9.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993806.png?i10c=img.resize(scale_height:0.6),26/06/1997,CD_T90,MELB,Melbourne,Demons,5.0,74.2,4.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,59.0,23.0,15.0,3.0,20.0,14.0,50.0,40.0,206.0,20.0,7.0,7.0,1.0,3.0,30.0,2.0,3.0,13.0,21.0,1.0,0.0,0.0,9.1,4.0,2.0,3.0,36.8,0.0,0.0,19.0,0.9,16.0,8.0,4.0,517.0,5.0,31.0,493.0,85.8,0.0,11.0,16.0,2.0,10.0,4.0,0.0,9.0,2.0,0.0,39.0,11.0,16.0,5.0,74.2,0.8,0.0,1.0,0.0,1.8,0.0,0.0,0.0,1.0,59.0,4.6,3.0,0.6,20.0,2.8,50.0,8.0,41.2,4.0,1.4,1.4,0.2,0.6,30.0,0.4,0.6,2.6,4.2,0.2,0.0,0.0,9.1,0.8,0.4,0.6,36.8,0.0,0.0,3.8,0.9,3.2,1.6,0.8,103.4,1.0,6.2,85.8,0.0,2.2,3.2,0.4,2.0,0.8,0.0,1.8,0.4,0.0,7.8,2.2,3.2
CD_I993816,16.0,Darcy,Tucker,24,185,84,18,LEFT,VIC,2015,2016,Horsham Saints (Vic)/North Ballarat U18,27.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993816.png?i10c=img.resize(scale_height:0.6),23/01/1997,CD_T60,FRE,Fremantle,Freo,16.0,83.7,2.0,0.0,9.0,2.0,41.0,3.0,27.3,11.0,1.0,22.5,63.0,1.0,0.0,0.0,149.0,73.9,272.0,980.0,201.0,101.0,0.0,12.0,10.0,0.0,4.0,0.0,50.0,120.0,0.0,0.0,0.0,0.0,29.0,7.0,47.0,66.4,2.0,2.0,152.0,1.3,64.0,0.0,2.0,3944.0,21.0,224.0,386.0,141.4,23.0,0.0,47.0,13.0,4.0,15.0,11.0,29.0,1.0,13.0,280.0,44.0,217.0,16.0,83.7,0.1,0.0,9.0,0.1,2.6,0.2,27.3,0.7,0.1,22.5,3.9,0.1,0.0,0.0,9.3,73.9,17.0,61.3,12.6,6.3,0.0,0.8,0.6,0.0,0.3,0.0,3.1,7.5,0.0,0.0,0.0,0.0,1.8,0.4,2.9,66.4,2.0,2.0,9.5,1.3,4.0,0.0,0.1,246.5,1.3,14.0,141.4,1.4,0.0,2.9,0.8,0.3,0.9,0.7,1.8,0.1,0.8,17.5,2.8,13.6
CD_I993817,23.0,Darcy,Parish,24,180,80,3,RIGHT,VIC,2015,2016,Winchelsea (Vic)/Geelong U18,5.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993817.png?i10c=img.resize(scale_height:0.6),25/07/1997,CD_T50,ESS,Essendon,Bombers,23.0,82.2,8.0,2.0,505.0,87.0,81.0,1.0,100.0,1.0,1.0,43.3,309.0,0.0,0.0,0.0,259.0,72.3,701.0,2442.0,507.0,212.0,28.0,10.0,13.0,52.6,21.0,10.0,207.0,360.0,0.0,0.0,0.0,0.0,137.0,8.0,70.0,62.2,1.0,0.0,341.0,0.9,96.0,7.0,2.0,10773.0,26.0,514.0,12.0,500.0,30.0,0.0,175.0,47.0,19.0,2.0,88.0,90.0,16.0,175.0,714.0,121.0,405.0,23.0,82.2,0.3,0.1,505.0,3.8,3.5,0.0,100.0,0.0,0.0,43.3,13.4,0.0,0.0,0.0,11.3,72.3,30.5,106.2,22.0,9.2,1.2,0.4,0.6,52.6,0.9,0.4,9.0,15.7,0.0,0.0,0.0,0.0,6.0,0.3,3.0,62.2,1.0,0.0,14.8,0.9,4.2,0.3,0.1,468.4,1.1,22.3,500.0,1.3,0.0,7.6,2.0,0.8,0.1,3.8,3.9,0.7,7.6,31.0,5.3,17.6
CD_I993820,22.0,Tom,Cole,24,188,82,28,RIGHT,VIC,2015,2016,Sandhurst (Vic)/Bendigo U18,36.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993820.png?i10c=img.resize(scale_height:0.6),28/05/1997,CD_T150,WCE,West Coast Eagles,Eagles,22.0,83.4,0.0,2.0,0.0,2.0,53.0,5.0,19.2,26.0,7.0,24.5,72.0,0.0,0.0,0.0,206.0,83.1,301.0,1238.0,250.0,161.0,0.0,24.0,14.0,0.0,4.0,0.0,45.0,98.0,0.0,0.0,0.0,0.0,25.0,23.0,97.0,79.3,3.0,3.0,203.0,2.1,105.0,0.0,5.0,3871.0,59.0,286.0,302.0,200.5,45.0,0.0,46.0,20.0,1.0,46.0,6.0,44.0,0.0,8.0,294.0,46.0,222.0,22.0,83.4,0.0,0.1,0.0,0.1,2.4,0.2,19.2,1.2,0.3,24.5,3.3,0.0,0.0,0.0,9.4,83.1,13.7,56.3,11.4,7.3,0.0,1.1,0.6,0.0,0.2,0.0,2.0,4.5,0.0,0.0,0.0,0.0,1.1,1.0,4.4,79.3,3.0,3.0,9.2,2.1,4.8,0.0,0.2,176.0,2.7,13.0,200.5,2.0,0.0,2.1,0.9,0.0,2.1,0.3,2.0,0.0,0.4,13.4,2.1,10.1
CD_I993828,15.0,Rhys,Mathieson,24,186,87,36,RIGHT,VIC,2015,2016,Bell Park (Vic)/Geelong U18,39.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993828.png?i10c=img.resize(scale_height:0.6),10/01/1997,CD_T20,BL,Brisbane Lions,Lions,15.0,44.9,2.0,1.0,133.0,13.0,35.0,1.0,100.0,1.0,2.0,42.9,72.0,1.0,1.0,100.0,73.0,63.3,169.0,663.0,107.0,38.0,16.0,15.0,8.0,28.6,2.0,2.0,61.0,85.0,0.0,0.0,0.0,0.0,27.0,2.0,10.0,45.2,0.0,0.0,84.0,1.0,36.0,3.0,3.0,2412.0,2.0,164.0,509.0,74.4,13.0,0.0,35.0,11.0,7.0,1.0,23.0,39.0,8.0,36.0,168.0,33.0,96.0,15.0,44.9,0.1,0.1,133.0,0.9,2.3,0.1,100.0,0.1,0.1,42.9,4.8,0.1,0.1,100.0,4.9,63.3,11.3,44.2,7.1,2.5,1.1,1.0,0.5,28.6,0.1,0.1,4.1,5.7,0.0,0.0,0.0,0.0,1.8,0.1,0.7,45.2,0.0,0.0,5.6,1.0,2.4,0.2,0.2,160.8,0.1,10.9,74.4,0.9,0.0,2.3,0.7,0.5,0.1,1.5,2.6,0.5,2.4,11.2,2.2,6.4
CD_I993832,22.0,Jacob,Weitering,23,196,101,23,RIGHT,VIC,2015,2016,Mt Martha (Vic)/Peninsula Grammar (Vic)/Dandenong U18,1.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993832.png?i10c=img.resize(scale_height:0.6),23/11/1997,CD_T30,CARL,Carlton,Blues,22.0,96.0,1.0,5.0,0.0,0.0,52.0,25.0,20.8,120.0,37.0,42.0,139.0,2.0,0.0,0.0,90.0,79.5,361.0,1619.0,287.0,233.0,0.0,14.0,18.0,0.0,1.0,0.0,78.0,60.0,2.0,1.0,50.0,10.5,16.0,70.0,183.0,77.4,36.0,27.0,301.0,5.0,167.0,0.0,0.0,7419.0,200.0,113.0,52.0,386.6,139.0,19.0,48.0,20.0,1.0,176.0,5.0,29.0,0.0,5.0,331.0,75.0,192.0,22.0,96.0,0.0,0.2,0.0,0.0,2.4,1.1,20.8,5.5,1.7,42.0,6.3,0.1,0.0,0.0,4.1,79.5,16.4,73.6,13.0,10.6,0.0,0.6,0.8,0.0,0.0,0.0,3.5,2.7,0.1,0.0,50.0,10.5,0.7,3.2,8.3,77.4,36.0,27.0,13.7,5.0,7.6,0.0,0.0,337.3,9.1,5.1,386.6,6.3,0.9,2.2,0.9,0.0,8.0,0.2,1.3,0.0,0.2,15.0,3.4,8.7
CD_I993834,15.0,Josh,Dunkley,24,191,91,5,RIGHT,VIC,2015,2016,Sale (Vic)/Gippsland U18,25.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993834.png?i10c=img.resize(scale_height:0.6),09/01/1997,CD_T140,WB,Western Bulldogs,Bulldogs,15.0,78.7,8.0,4.0,164.0,15.0,35.0,0.0,0.0,1.0,4.0,42.1,152.0,10.0,3.0,30.0,114.0,74.8,349.0,1339.0,261.0,76.0,29.0,7.0,15.0,35.7,5.0,5.0,115.0,220.0,0.0,0.0,0.0,0.0,32.0,4.0,46.0,58.9,0.0,0.0,129.0,0.6,56.0,2.0,1.0,2798.0,46.0,269.0,132.0,307.3,15.0,2.0,75.0,16.0,14.0,16.0,44.0,78.0,19.0,59.0,361.0,48.0,209.0,15.0,78.7,0.5,0.3,164.0,1.0,2.3,0.0,0.0,0.1,0.3,42.1,10.1,0.7,0.2,30.0,7.6,74.8,23.3,89.3,17.4,5.1,1.9,0.5,1.0,35.7,0.3,0.3,7.7,14.7,0.0,0.0,0.0,0.0,2.1,0.3,3.1,58.9,0.0,0.0,8.6,0.6,3.7,0.1,0.1,186.6,3.1,17.9,307.3,1.0,0.1,5.0,1.1,0.9,1.1,2.9,5.2,1.3,3.9,24.1,3.2,13.9
CD_I993841,9.0,Josh,Schache,24,201,94,13,LEFT,VIC,2015,2016,Seymour (Vic)/Murray U18/Brisbane,2.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993841.png?i10c=img.resize(scale_height:0.6),21/08/1997,CD_T140,WB,Western Bulldogs,Bulldogs,9.0,72.2,4.0,0.0,5.0,0.0,17.0,6.0,46.2,13.0,7.0,36.8,35.0,10.0,1.0,10.0,20.0,69.1,94.0,448.0,65.0,42.0,4.0,6.0,5.0,41.7,3.0,5.0,19.0,27.0,5.0,0.0,0.0,16.7,8.0,11.0,27.0,62.7,0.0,0.0,67.0,2.5,41.0,8.0,3.0,1378.0,24.0,49.0,560.0,53.2,12.0,30.0,28.0,6.0,12.0,17.0,3.0,11.0,1.0,3.0,95.0,16.0,60.0,9.0,72.2,0.4,0.0,5.0,0.0,1.9,0.7,46.2,1.4,0.8,36.8,3.9,1.1,0.1,10.0,2.2,69.1,10.4,49.8,7.2,4.7,0.4,0.7,0.6,41.7,0.3,0.6,2.1,3.0,0.6,0.0,0.0,16.7,0.9,1.2,3.0,62.7,0.0,0.0,7.4,2.5,4.6,0.9,0.3,153.2,2.7,5.4,53.2,1.3,3.3,3.1,0.7,1.3,1.9,0.3,1.2,0.1,0.3,10.6,1.8,6.7
CD_I993902,12.0,Matt,Flynn,24,201,104,30,RIGHT,NSW,2015,2021,Narrandera (NSW)/NSW-ACT U18,41.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993902.png?i10c=img.resize(scale_height:0.6),13/09/1997,CD_T1010,GWS,GWS Giants,Giants,12.0,72.7,2.0,0.0,189.0,8.0,23.0,1.0,16.7,6.0,25.0,65.4,100.0,28.0,6.0,21.4,61.0,75.5,143.0,843.0,108.0,32.0,3.0,9.0,16.0,71.4,2.0,5.0,44.0,88.0,220.0,75.0,34.1,40.6,15.0,12.0,26.0,58.2,0.0,0.0,55.0,0.6,47.0,11.0,2.0,1020.0,39.0,128.0,379.0,145.4,11.0,542.0,50.0,29.0,7.0,26.0,17.0,30.0,3.0,25.0,153.0,24.0,53.0,12.0,72.7,0.2,0.0,189.0,0.7,1.9,0.1,16.7,0.5,2.1,65.4,8.3,2.3,0.5,21.4,5.1,75.5,11.9,70.3,9.0,2.7,0.3,0.8,1.3,71.4,0.2,0.4,3.7,7.3,18.3,6.3,34.1,40.6,1.3,1.0,2.2,58.2,0.0,0.0,4.6,0.6,3.9,0.9,0.2,85.1,3.3,10.7,145.4,0.9,45.2,4.2,2.4,0.6,2.2,1.4,2.5,0.3,2.1,12.8,2.0,4.4
CD_I993903,23.0,Jacob,Hopper,24,187,88,2,RIGHT,NSW,2015,2016,Leeton-Whitton United (NSW)/North Ballarat U18,7.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993903.png?i10c=img.resize(scale_height:0.6),06/02/1997,CD_T1010,GWS,GWS Giants,Giants,23.0,80.2,7.0,9.0,446.0,53.0,105.0,2.0,50.0,4.0,1.0,45.1,276.0,5.0,0.0,0.0,172.0,67.5,606.0,2070.0,409.0,184.0,16.0,39.0,29.0,50.0,10.0,10.0,201.0,295.0,0.0,0.0,0.0,0.0,99.0,3.0,49.0,59.2,0.0,0.0,311.0,1.1,72.0,4.0,1.0,9277.0,20.0,358.0,63.0,370.6,42.0,0.0,120.0,31.0,20.0,8.0,92.0,88.0,7.0,145.0,612.0,104.0,336.0,23.0,80.2,0.3,0.4,446.0,2.3,4.6,0.1,50.0,0.2,0.0,45.1,12.0,0.2,0.0,0.0,7.5,67.5,26.3,90.0,17.8,8.0,0.7,1.7,1.3,50.0,0.4,0.4,8.7,12.8,0.0,0.0,0.0,0.0,4.3,0.1,2.1,59.2,0.0,0.0,13.5,1.1,3.1,0.2,0.0,403.4,0.9,15.6,370.6,1.8,0.0,5.2,1.3,0.9,0.3,4.0,3.8,0.3,6.3,26.6,4.5,14.6
CD_I993905,18.0,Callum,Mills,24,187,86,14,RIGHT,NSW,2015,2016,North Shore (NSW),3.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993905.png?i10c=img.resize(scale_height:0.6),02/04/1997,CD_T160,SYD,Sydney Swans,Swans,18.0,81.3,1.0,1.0,325.0,31.0,56.0,2.0,50.0,4.0,2.0,37.9,187.0,5.0,3.0,60.0,191.0,75.2,495.0,1973.0,372.0,184.0,14.0,11.0,22.0,75.0,9.0,6.0,127.0,239.0,0.0,0.0,0.0,0.0,75.0,8.0,56.0,71.9,0.0,0.0,256.0,1.1,107.0,3.0,7.0,6918.0,36.0,355.0,81.0,348.0,48.0,0.0,113.0,29.0,8.0,14.0,55.0,95.0,8.0,86.0,494.0,71.0,307.0,18.0,81.3,0.1,0.1,325.0,1.7,3.1,0.1,50.0,0.2,0.1,37.9,10.4,0.3,0.2,60.0,10.6,75.2,27.5,109.6,20.7,10.2,0.8,0.6,1.2,75.0,0.5,0.3,7.1,13.3,0.0,0.0,0.0,0.0,4.2,0.4,3.1,71.9,0.0,0.0,14.2,1.1,5.9,0.2,0.4,384.4,2.0,19.7,348.0,2.7,0.0,6.3,1.6,0.4,0.8,3.1,5.3,0.4,4.8,27.4,3.9,17.1
CD_I993917,15.0,Ben,Long,24,183,80,21,RIGHT,NT,2016,2017,St Mary&apos;s (NT)/NT Thunder (NEAFL)/Melb Gram (Vic)/Nthrn U18/Foots (VFL),25.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/993917.png?i10c=img.resize(scale_height:0.6),21/08/1997,CD_T130,STK,St Kilda,Saints,15.0,68.7,9.0,4.0,0.0,0.0,39.0,3.0,50.0,6.0,3.0,36.1,53.0,5.0,0.0,0.0,66.0,65.7,143.0,659.0,94.0,56.0,8.0,16.0,10.0,16.7,3.0,2.0,29.0,49.0,0.0,0.0,0.0,0.0,19.0,7.0,38.0,59.6,6.0,2.0,94.0,1.9,52.0,5.0,5.0,2576.0,36.0,141.0,373.0,151.9,17.0,0.0,44.0,7.0,12.0,12.0,7.0,35.0,10.0,7.0,147.0,36.0,94.0,15.0,68.7,0.6,0.3,0.0,0.0,2.6,0.2,50.0,0.4,0.2,36.1,3.5,0.3,0.0,0.0,4.4,65.7,9.5,43.9,6.3,3.7,0.5,1.1,0.7,16.7,0.2,0.1,1.9,3.3,0.0,0.0,0.0,0.0,1.3,0.5,2.5,59.6,6.0,2.0,6.3,1.9,3.5,0.3,0.3,171.8,2.4,9.4,151.9,1.1,0.0,2.9,0.5,0.8,0.8,0.5,2.3,0.7,0.5,9.8,2.4,6.3
